13F	180684200
13F	180685200
13F	180720200
13F	180721202
13F	180805202
13F	180805203
13F	180828200
13F	183256200
13F	183256202
13F	183277200
13F	183282200
13F	183324200
13F	183432200
13F	183438200
13F	183474200
13F	183480200
13F	183492200
13F	183570200
13F	183840200
13F	183866200
13F	184030200
13F	184366200
13F	184504200
13F	184674200
13F	184696200
13F	184702200
13F	184780200
13F	184809200
13F	184833200
13F	194006201
13F	194006202
13F	194006203
13F	194006204
13F	194006206
13F	194006207
13F	194006208
13F	194036201
13F	194036202
13F	194036203
13F	194036204
13F	194036205
13F	194036206
13F	194036207
13F	194036208
13F	194036209
13F	194036210
13F	194036211
13F	194036212
13F	194036213
13F	194036214
13F	194036215
13F	194036216
13F	194036217
13F	194099201
13F	194099202
13F	194099203
13F	194099204
13F	194099207
13F	194099208
13F	194099209
13F	194099210
13F	194099211
13F	194099212
13F	194099213
13F	194099214
13F	194099215
13F	194099216
13F	194099217
13F	194099218
13F	194099219
13F	194099220
13F	194099221
13F	194099222
13F	194099223
13F	194099224
13F	194099225
13F	194099226
13F	194099227
13F	194099228
13F	194099229
13F	194099230
13F	194099231
13F	194099232
13F	194099233
13F	194099234
13F	194099235
13F	194099236
13F	194099237
13F	194099238
13F	194099239
13F	194099240
13F	194099241
13F	194099242
13F	194099243
13F	194099244
13F	194481201
13F	194481202
13F	194750201
13F	196030200
13F	196031200
13F	196112200
13F	196112201
13F	196113201
13F	196113202
13F	196113204
13F	196113207
13F	196113208
13F	196113209
13F	196113210
13F	196113211
13F	196113212
13F	196113213
13F	196120200
13F	196220200
13F	196227200
13F	196267200
13F	196272200
13F	196326200
13F	196333200
13F	196336200
13F	196355200
13F	196367200
13F	196378200
13F	196381200
13F	196388200
13F	196392200
13F	196396200
13F	196399200
13F	196402200
13F	196423200
13F	196434200
13F	196441200
13F	196472200
13F	196475200
13F	196504200
13F	196518200
13F	196518201
13F	196522200
13F	196522201
13F	196529200
13F	196540200
13F	196576200
13F	196601200
13F	196602200
13F	196610200
13F	196685200
13F	196686201
13F	196691200
13F	196696200
13F	196703200
13F	196708200
13F	196721200
13F	196741200
13F	196744200
13F	196745200
13F	196783200
13F	196811201
13F	196811202
13F	196811203
13F	196811204
13F	196811205
13F	196811206
13F	196811207
13F	196811208
13F	196811209
13F	196811210
13F	196811211
13F	196841200
13F	197085200
13F	197085202
13F	197092201
13F	197092202
13F	197092203
13F	197093201
13F	197093202
13F	197093204
13F	197093205
13F	197106201
13F	197119201
13F	197126201
13F	197294201
13F	197342201
13F	207006200
13F	207021200
13F	207065200
13F	207077200
13F	207086200
13F	207337200
13F	207371200
13F	207401200
13F	207430200
13F	207546200
13F	207558200
13F	207571200
13F	207573200
13F	207599200
13F	207648200
13F	207665200
13F	207676200
13F	207738200
13F	207750200
13F	207866200
13F	208015200
13F	208021200
13F	208062201
13F	208135200
13F	208170200
13F	208339200
13F	208414200
13F	208432201
13F	208450200
13F	208474200
13F	208696200
13F	208750200
13F	208756200
13F	208798200
13F	215005201
13F	215005202
13F	215005203
13F	215005204
13F	215005205
13F	215015200
13F	215020201
13F	215020202
13F	215030200
13F	215170200
13F	215210200
13F	215362200
13F	215390200
13F	215540200
13F	215613200
13F	215696200
13F	216340200
13F	218003200
13F	218149200
13F	218152200
13F	218493200
13F	218522200
13F	218551200
13F	218563200
13F	218680200
13F	218780200
13F	218826201
13F	218826202
13F	221004200
13F	221009200
13F	221016200
13F	221025200
13F	221043200
13F	221052200
13F	221060200
13F	221064200
13F	221067200
13F	221085200
13F	221279201
13F	221284201
13F	221289201
13F	221289202
13F	221289203
13F	221289204
13F	221289205
13F	221292201
13F	221292202
13F	221293201
13F	221294201
13F	221294202
13F	221305200
13F	221308200
13F	221316200
13F	221337200
13F	221346200
13F	221361200
13F	221363200
13F	221400200
13F	221412200
13F	221430200
13F	221476200
13F	221517200
13F	221557200
13F	221601200
13F	221623200
13F	221630200
13F	221673200
13F	221677200
13F	221716200
13F	221780200
13F	221786200
13F	221790201
13F	221790202
13F	221791201
13F	221791202
13F	221792201
13F	221792202
13F	221793201
13F	221793202
13F	221795200
13F	221852201
13F	222017200
13F	222104200
13F	222112200
13F	222242200
13F	222251200
13F	222266200
13F	222312200
13F	222648200
13F	222739200
13F	222792200
13F	222804200
13F	224348200
13F	226004200
13F	226060200
13F	226066200
13F	226081200
13F	226090200
13F	226180200
13F	226210200
13F	226219200
13F	226225200
13F	226273200
13F	227600200
13F	229300200
13F	229660200
13F	229660201
13F	229828200
13F	229846201
13F	236003201
13F	236003202
13F	236003203
13F	236003204
13F	236003205
13F	236003206
13F	236004200
13F	236006201
13F	236006202
13F	236009201
13F	236009202
13F	236009203
13F	236009204
13F	236012201
13F	236012202
13F	236012203
13F	236015201
13F	236015202
13F	236018201
13F	236018202
13F	236036200
13F	236043200
13F	236200200
13F	236301200
13F	236372200
13F	236386200
13F	236400200
13F	236406200
13F	236419200
13F	236486200
13F	237003201
13F	237003202
13F	237003203
13F	237003204
13F	237003205
13F	237003206
13F	237009201
13F	237009202
13F	237015201
13F	237015202
13F	237021201
13F	237024200
13F	237027200
13F	237110200
13F	237126200
13F	237300200
13F	237364200
13F	237387200
13F	237428200
13F	238301200
13F	238302200
13F	238336200
13F	238348200
13F	238384200
13F	238390200
13F	238433200
13F	238436200
13F	238492200
13F	238498200
13F	238510200
13F	238564200
13F	238618200
13F	238750201
13F	238768202
13F	238768206
13F	238768218
13F	238768220
13F	238768221
13F	238786200
13F	238798200
13F	238805200
13F	238829200
13F	238829218
13F	242432200
13F	242450200
13F	242690200
13F	242696200
13F	242828200
13F	242828201
13F	242828203
13F	246384200
13F	246523200
13F	246786200
13F	252003200
13F	252003220
13F	252006200
13F	252006220
13F	252009200
13F	252009220
13F	252012200
13F	252012220
13F	252045200
13F	252071200
13F	252090200
13F	252100200
13F	252852200
13F	252853200
13F	253002200
13F	253090200
13F	253330200
13F	253334200
13F	253351200
13F	253384200
13F	253420200
13F	253437200
13F	253538200
13F	253749200
13F	253761200
13F	253834200
13F	255021200
13F	257181200
13F	259003200
13F	259003210
13F	259003220
13F	259004201
13F	259004202
13F	259012201
13F	259012202
13F	259012203
13F	259013201
13F	259013202
13F	259150200
13F	259300202
13F	259300203
13F	259309200
13F	259309210
13F	259360200
13F	259630200
13F	259660200
13F	259781200
13F	259816200
13F	260001200
13F	260001220
13F	260002200
13F	260320200
13F	260320201
13F	260491200
13F	260491201
13F	260492200
13F	260492201
13F	260510200
13F	260510201
13F	260518200
13F	260534200
13F	260539200
13F	260539201
13F	260540200
13F	260780201
13F	260780202
13F	260780203
13F	261003200
13F	261003210
13F	261012201
13F	261012202
13F	261012203
13F	261150200
13F	261210200
13F	261300201
13F	261300202
13F	261300203
13F	261309200
13F	261317200
13F	261317201
13F	261361200
13F	261433200
13F	261481200
13F	261624200
13F	261847201
13F	262022200
13F	262022210
13F	262022220
13F	262074200
13F	262074220
13F	262074230
13F	262074240
13F	262083200
13F	262083210
13F	262089200
13F	262089210
13F	262089220
13F	262181200
13F	262181210
13F	262181220
13F	262181240
13F	262186200
13F	262186210
13F	262186220
13F	262186230
13F	262205200
13F	262206200
13F	262206210
13F	262206220
13F	262206230
13F	262211200
13F	262211210
13F	262221200
13F	262221210
13F	262221220
13F	262223200
13F	262223210
13F	262223220
13F	262268200
13F	262290201
13F	262290202
13F	262290203
13F	262291200
13F	262300200
13F	262314200
13F	262330200
13F	262338200
13F	262344200
13F	262395200
13F	262398200
13F	262398210
13F	262398220
13F	262398230
13F	262398240
13F	262398250
13F	262398260
13F	262398270
13F	262407200
13F	262447200
13F	262447210
13F	262447220
13F	262447230
13F	262447240
13F	262449200
13F	262469200
13F	262469210
13F	262469220
13F	262503200
13F	262508200
13F	262513200
13F	262513210
13F	262564200
13F	262564210
13F	262629200
13F	262629210
13F	262629220
13F	262660200
13F	262660210
13F	262660220
13F	262732200
13F	262732201
13F	262732220
13F	262745200
13F	262749200
13F	262780200
13F	263030200
13F	263030210
13F	263030220
13F	263030230
13F	263040200
13F	263303210
13F	263303220
13F	263303230
13F	263304200
13F	263313200
13F	263317200
13F	263317210
13F	263330200
13F	263372200
13F	263479200
13F	263541200
13F	263541210
13F	267003200
13F	267003210
13F	267004200
13F	267004220
13F	267012200
13F	267120200
13F	267150200
13F	267300200
13F	267306200
13F	267312200
13F	267318200
13F	267324200
13F	267324210
13F	267330200
13F	267336200
13F	267624200
13F	267792200
13F	267804200
13F	269151200
13F	269180200
13F	269325200
13F	269326200
13F	269528200
13F	269565200
13F	269601200
13F	269691200
13F	269750200
13F	269853200
13F	271540200
13F	276564200
13F	277032200
13F	277063200
13F	277318200
13F	277487200
13F	277547200
13F	278021200
13F	278031200
13F	278183200
13F	278192200
13F	278210200
13F	278270200
13F	278450200
13F	278522200
13F	278855200
13F	281786200
13F	283007200
13F	283014200
13F	283326200
13F	286031200
13F	286318200
13F	286360200
13F	286573200
13F	286678200
13F	287014201
13F	287014202
13F	287014203
13F	287014204
13F	287323200
13F	287323201
13F	287342200
13F	287368200
13F	287432200
13F	287780200
13F	288001200
13F	288012200
13F	288337200
13F	288371200
13F	288374200
13F	288612200
13F	290005200
13F	290005201
13F	290360100
13F	290369200
13F	290396200
13F	290446200
13F	290692200
13F	291001200
13F	291061200
13F	291061201
13F	291330200
13F	291339200
13F	291351200
13F	291362200
13F	291581200
13F	292360200
13F	293030200
13F	293772200
13F	293786200
13F	295540200
13F	296307200
13F	296318200
13F	298030200
13F	298309200
13F	298316200
13F	302030200
13F	302150200
13F	302163200
13F	302583200
13F	302613200
13F	302631200
13F	302669200
13F	302675200
13F	307714200
13F	312015200
13F	312040200
13F	312080200
13F	312082200
13F	312305200
13F	312401200
13F	312426200
13F	312440200
13F	312464200
13F	312514200
13F	312522200
13F	312563200
13F	312573200
13F	312597200
13F	312675200
13F	312681200
13F	312737200
13F	312835202
13F	312835203
13F	317030200
13F	317420200
13F	317846201
13F	318001200
13F	318007200
13F	318008200
13F	318008210
13F	318008230
13F	318016201
13F	318016202
13F	318016203
13F	318016204
13F	318016205
13F	318016206
13F	318016207
13F	318016208
13F	318016209
13F	318016210
13F	318016211
13F	318017201
13F	318017202
13F	318017203
13F	318017204
13F	318017205
13F	318017206
13F	318017207
13F	318017208
13F	318017209
13F	318017210
13F	318017211
13F	318017212
13F	318017213
13F	318017214
13F	318034200
13F	318034210
13F	318034220
13F	318034230
13F	318036200
13F	318036210
13F	318038200
13F	318038210
13F	318065200
13F	318092200
13F	318291200
13F	318311200
13F	318339200
13F	318350200
13F	318373200
13F	318374200
13F	318413200
13F	318422200
13F	318460200
13F	318551200
13F	318757200
13F	319349101
13F	324070200
13F	324090200
13F	324094200
13F	324121200
13F	324141200
13F	324349200
13F	324357200
13F	324390200
13F	324421200
13F	324424200
13F	324427200
13F	324449200
13F	324468200
13F	324481200
13F	324499200
13F	324534200
13F	324537200
13F	324545200
13F	324561200
13F	324586200
13F	324606200
13F	324650200
13F	324678200
13F	324699200
13F	324703200
13F	324786200
13F	324845201
13F	324857201
13F	325426200
13F	325546200
13F	325660200
13F	325702200
13F	325726200
13F	327030200
13F	327181200
13F	327306200
13F	327330200
13F	327354200
13F	327360200
13F	327420200
13F	327660200
13F	327666200
13F	327762201
13F	327762202
13F	328056200
13F	328056201
13F	328081200
13F	328194200
13F	328304200
13F	328304201
13F	328305200
13F	328307200
13F	328318200
13F	328331200
13F	328336200
13F	328350200
13F	328357200
13F	328360200
13F	328374200
13F	328395200
13F	328397200
13F	328397201
13F	328426200
13F	328438200
13F	328442200
13F	328449200
13F	328450200
13F	328464200
13F	328466200
13F	328472200
13F	328475200
13F	328475201
13F	328477200
13F	328489200
13F	328505200
13F	328580200
13F	328600200
13F	328606200
13F	328650200
13F	328668200
13F	328686200
13F	328811203
13F	328811205
13F	328830200
13F	328847201
13F	328867203
13F	328867205
13F	333306200
13F	334261200
13F	339306200
13F	340310200
13F	341005201
13F	341005202
13F	341005203
13F	341035200
13F	341124200
13F	341270200
13F	341302200
13F	341313200
13F	341313201
13F	341325200
13F	341325201
13F	341428200
13F	341438200
13F	341465200
13F	341483200
13F	347002200
13F	347002220
13F	347060200
13F	347303200
13F	347337200
13F	347344200
13F	347415200
13F	347481200
13F	347601200
13F	347691200
13F	347704200
13F	347784200
13F	347784201
13F	347873200
13F	347897200
13F	347897201
13F	347897202
13F	347897203
13F	347897204
13F	349002201
13F	349002202
13F	349002203
13F	349002204
13F	349002205
13F	349002206
13F	349002207
13F	349002208
13F	349008201
13F	349008202
13F	349008203
13F	349008204
13F	349008205
13F	349008206
13F	349010201
13F	349010202
13F	349010203
13F	349010204
13F	349010205
13F	349010206
13F	349010207
13F	349010208
13F	349012201
13F	349012202
13F	349012203
13F	349012204
13F	349014201
13F	349014202
13F	349014203
13F	349033200
13F	349062201
13F	349062203
13F	349062204
13F	349075201
13F	349075202
13F	349075203
13F	349075204
13F	349075205
13F	349126200
13F	349308200
13F	349415200
13F	349415201
13F	349421200
13F	349513200
13F	349540200
13F	349601201
13F	349601202
13F	349660200
13F	349720200
13F	349720210
13F	349848200
13F	349849200
13F	350005200
13F	350033201
13F	350033202
13F	350033203
13F	350075200
13F	350548200
13F	350552200
13F	350834200
13F	350834201
13F	350846200
13F	356001200
13F	356001201
13F	356001203
13F	356057200
13F	356060200
13F	356062200
13F	356076200
13F	356076201
13F	356076202
13F	356076203
13F	356076204
13F	356076206
13F	356077200
13F	356077201
13F	356083200
13F	356091200
13F	356091202
13F	356091203
13F	356097200
13F	356107200
13F	356161201
13F	356161202
13F	356161203
13F	356161204
13F	356161205
13F	356161206
13F	356161207
13F	356161208
13F	356161209
13F	356301200
13F	356328200
13F	356421200
13F	356421201
13F	356428200
13F	356435200
13F	356438200
13F	356438201
13F	356445200
13F	356449200
13F	356449201
13F	356473200
13F	356473201
13F	356484200
13F	356490200
13F	356507200
13F	356523200
13F	356526200
13F	356533200
13F	356536200
13F	356547200
13F	356573200
13F	356584200
13F	356595200
13F	356603200
13F	356611201
13F	356611202
13F	356611203
13F	356611204
13F	356611205
13F	356611206
13F	356611207
13F	356611208
13F	356611209
13F	356611210
13F	356611211
13F	356611212
13F	356620200
13F	356633200
13F	356650200
13F	356672200
13F	356694200
13F	356694203
13F	356695200
13F	356695201
13F	356695203
13F	356703200
13F	365306200
13F	365428200
13F	366306200
13F	371305200
13F	371432200
13F	372846200
13F	376003200
13F	376003210
13F	376012200
13F	377003200
13F	377003210
13F	377012200
13F	378003200
13F	378012200
13F	378300200
13F	379003200
13F	379004200
13F	379004210
13F	379012200
13F	379300200
13F	380003200
13F	380012200
13F	380300200
13F	381015200
13F	381267001
13F	381330200
13F	381828001
13F	381828002
13F	381858001
13F	384030200
13F	384120200
13F	384360200
13F	384366200
13F	384431200
13F	384630200
13F	385001200
13F	385600200
13F	387015200
13F	387312200
13F	387342200
13F	387371201
13F	387371202
13F	387371203
13F	387371204
13F	387564200
13F	387582200
13F	387630201
13F	387636200
13F	387690200
13F	387762200
13F	387780200
13F	387852201
13F	387866200
13F	401155200
13F	401240200
13F	402306200
13F	403312200
13F	403324200
13F	403342200
13F	404001200
13F	404012200
13F	405030200
13F	405312200
13F	405318200
13F	405343200
13F	405384200
13F	405462200
13F	405576200
13F	405606200
13F	405627200
13F	405642200
13F	405810200
13F	405810201
13F	405810202
13F	405822200
13F	406150200
13F	407001200
13F	407828200
13F	407846200
13F	408002200
13F	408032200
14W	022302200
14W	024001201
14W	024001202
14W	024001204
14W	024001205
14W	024030200
14W	024267200
14W	024319200
14W	024324200
14W	024366200
14W	024378200
14W	024390200
14W	024396200
14W	024402200
14W	024432200
14W	024439200
14W	024450200
14W	024462200
14W	024469200
14W	024498200
14W	024582200
14W	024594200
14W	024600200
14W	024606200
14W	024612200
14W	024636200
14W	024660200
14W	024702200
14W	024714200
14W	024720200
14W	024726200
14W	024787200
14W	024810200
14W	024827200
14W	024827201
14W	024827203
14W	024834200
14W	027016200
14W	027017200
14W	027863200
14W	027869200
14W	028311200
14W	028533200
14W	028865200
14W	102049201
14W	102049203
14W	102108200
14W	102108201
14W	102402200
14W	102446200
14W	104015200
14W	104325200
14W	104340200
14W	104364200
14W	104366200
14W	104408200
14W	104465200
14W	104503200
14W	104596200
14W	104626200
14W	104640200
14W	104704200
14W	104773200
14W	104773201
14W	104794201
14W	104829200
14W	104829201
14W	104829203
14W	104846201
14W	104846202
14W	104846203
14W	104846204
14W	104866200
14W	105030200
14W	105408200
14W	105426200
14W	105822200
14W	111103200
14W	111110200
14W	111160200
14W	111353200
14W	111365200
14W	111389200
14W	111390200
14W	111393200
14W	111394200
14W	111399200
14W	111481200
14W	111497200
14W	111497202
14W	111499200
14W	111515200
14W	111563200
14W	111569200
14W	111579200
14W	111594200
14W	111615200
14W	111619200
14W	111625200
14W	111634200
14W	111680200
14W	111691200
14W	111737200
14W	111783200
14W	111857201
14W	111857202
14W	111865200
14W	111865201
14W	111878200
14W	111881200
14W	114030200
14W	118255200
14W	118274200
14W	118300200
14W	118306200
14W	118318200
14W	118323200
14W	118526200
14W	118531200
14W	118545200
14W	118562200
14W	118564200
14W	118575200
14W	118635201
14W	118692200
14W	118724200
14W	118728200
14W	119090200
14W	121030200
14W	121090200
14W	121307200
14W	121372200
14W	121414200
14W	121438200
14W	121474200
14W	121493200
14W	121541200
14W	121553200
14W	121694200
14W	121703200
14W	121707200
14W	121714200
14W	121787200
14W	121804200
14W	121813200
14W	122307200
14W	122307201
14W	122852200
14W	122853200
14W	123009200
14W	123009210
14W	123048200
14W	123054200
14W	123195200
14W	123411200
14W	123451200
14W	126004200
14W	126007200
14W	126010200
14W	126013200
14W	126014200
14W	126015200
14W	126305200
14W	126309200
14W	126570200
14W	126630200
14W	126720200
14W	126792200
14W	126816200
14W	128060200
14W	128076200
14W	128295200
14W	128300200
14W	128305201
14W	128305202
14W	128305203
14W	128305204
14W	128305205
14W	128305206
14W	128360200
14W	128366200
14W	128396200
14W	128417200
14W	128420200
14W	128439200
14W	128445200
14W	128456200
14W	128462200
14W	128588200
14W	141025200
14W	141063200
14W	141066200
14W	141073200
14W	141076200
14W	141617200
14W	141633200
14W	141646141
14W	141655141
14W	141656141
14W	141657141
14W	142042200
14W	142042220
14W	142043200
14W	142043220
14W	142043240
14W	142044200
14W	142045200
14W	142091200
14W	142092200
14W	142117200
14W	142117220
14W	142119200
14W	142119220
14W	142140200
14W	142141200
14W	142141220
14W	142141240
14W	142142200
14W	142142220
14W	142144200
14W	142185200
14W	142187200
14W	142189200
14W	142267201
14W	142350200
14W	142350210
14W	142381200
14W	142385200
14W	142410200
14W	142456200
14W	142570200
14W	142637200
14W	142637220
14W	142638200
14W	142639200
14W	142640200
14W	142641200
14W	142675200
14W	142725200
14W	142772200
14W	142852200
14W	142854200
14W	142855200
14W	144032200
14W	144267200
14W	144291200
14W	144333200
14W	144335200
14W	144336200
14W	144408200
14W	144445200
14W	144453200
14W	144455200
14W	144481200
14W	144504200
14W	144510200
14W	144614200
14W	144626200
14W	144667200
14W	144707200
14W	144711200
14W	144744200
14W	144817200
14W	144822200
14W	144829200
14W	144829201
14W	144846201
14W	144846205
14W	145304200
14W	145306200
14W	145312200
14W	145354200
14W	145355200
14W	145636200
14W	145648200
14W	145810200
14W	145847201
14W	148012200
14W	148076200
14W	148107200
14W	148511200
14W	148534200
14W	148614200
14W	148717200
14W	148737200
14W	148840200
14W	149010200
14W	149305200
14W	149476200
14W	150021200
14W	150021210
14W	150021220
14W	150305200
14W	150337200
14W	152003200
14W	152010200
14W	152018201
14W	152018202
14W	152018203
14W	152018204
14W	152018205
14W	152018206
14W	152019201
14W	152019202
14W	152019203
14W	152019205
14W	152019206
14W	152019208
14W	152306200
14W	152588200
14W	152678200
14W	152690200
14W	152846200
14W	152846202
14W	152846203
14W	157050200
14W	157050210
14W	157051200
14W	157052200
14W	157166200
14W	180004200
14W	180004220
14W	180008200
14W	180052200
14W	180123200
14W	180123220
14W	180318200
14W	180331200
14W	180332200
14W	180332210
14W	180339200
14W	180339201
14W	180346200
14W	180346220
14W	180364200
14W	180374200
14W	180418200
14W	180432200
14W	180480200
14W	180546200
14W	180593200
14W	180673200
14W	180684200
14W	180685200
14W	180720200
14W	180721200
14W	180739200
14W	180805200
14W	180828200
14W	183256200
14W	183256202
14W	183282200
14W	183368200
14W	183449200
14W	183571200
14W	183572200
14W	183584200
14W	183660200
14W	183768200
14W	183769200
14W	183822201
14W	183822202
14W	183822203
14W	183822205
14W	183822206
14W	183839200
14W	183840200
14W	184354200
14W	184384200
14W	184462200
14W	184522200
14W	184618200
14W	184654200
14W	184720200
14W	184781200
14W	184812200
14W	184813200
14W	194006201
14W	194006202
14W	194006203
14W	194006206
14W	194006207
14W	194006208
14W	194006210
14W	194010201
14W	194036201
14W	194036202
14W	194036203
14W	194036204
14W	194036205
14W	194036207
14W	194099201
14W	194099202
14W	194099203
14W	194099204
14W	194099205
14W	194099206
14W	194099207
14W	194099208
14W	194099209
14W	194099210
14W	194099211
14W	194099212
14W	194099213
14W	194099214
14W	194099215
14W	194099216
14W	194099217
14W	194099218
14W	194099219
14W	194099220
14W	194099221
14W	194099222
14W	194099223
14W	194099224
14W	194099225
14W	194099226
14W	194099227
14W	194099228
14W	194099229
14W	194099230
14W	194099231
14W	194099232
14W	194099233
14W	194099234
14W	194099235
14W	194099236
14W	194099237
14W	194099238
14W	194099240
14W	194099241
14W	194099242
14W	194099243
14W	194099244
14W	194099245
14W	194099247
14W	194099248
14W	194099249
14W	194099250
14W	194099251
14W	194481201
14W	194481202
14W	194481203
14W	194481204
14W	194750201
14W	196031200
14W	196032200
14W	196112200
14W	196112201
14W	196113202
14W	196113203
14W	196113204
14W	196113205
14W	196113206
14W	196113207
14W	196113208
14W	196113209
14W	196113210
14W	196113212
14W	196113213
14W	196113214
14W	196113215
14W	196113216
14W	196113217
14W	196113219
14W	196113220
14W	196113221
14W	196113224
14W	196120200
14W	196156200
14W	196165200
14W	196227200
14W	196274200
14W	196292200
14W	196305200
14W	196326200
14W	196335200
14W	196355200
14W	196364200
14W	196365200
14W	196375200
14W	196382200
14W	196386200
14W	196388200
14W	196394200
14W	196416200
14W	196416210
14W	196418200
14W	196423200
14W	196425200
14W	196476200
14W	196503200
14W	196518201
14W	196522200
14W	196522201
14W	196529200
14W	196534200
14W	196540200
14W	196552200
14W	196570200
14W	196576200
14W	196601200
14W	196602200
14W	196607200
14W	196610200
14W	196622200
14W	196662200
14W	196680200
14W	196686200
14W	196697200
14W	196698200
14W	196702200
14W	196703200
14W	196733200
14W	196738200
14W	196762200
14W	196798200
14W	196811201
14W	196811202
14W	196811203
14W	196811204
14W	196811206
14W	196811207
14W	196811209
14W	196811210
14W	196811211
14W	196811212
14W	196843200
14W	196843201
14W	197085200
14W	197085201
14W	197085203
14W	197092200
14W	197093200
14W	197093201
14W	197093202
14W	197106200
14W	197120200
14W	197125200
14W	197342201
14W	207021200
14W	207065200
14W	207077200
14W	207086200
14W	207325200
14W	207341200
14W	207353200
14W	207457200
14W	207486200
14W	207497200
14W	207534200
14W	207538200
14W	207540200
14W	207545200
14W	207550200
14W	207580200
14W	207593200
14W	207594200
14W	207608200
14W	207676200
14W	207708200
14W	207735200
